  0%|                                                                                                                                                                                       | 0/1851 [00:00<?, ?it/s]Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                                                                                                                                                                                     
{'loss': 0.0, 'learning_rate': 1.7857142857142856e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.24277877807617, 'logps/chosen': -27.342697143554688, 'logits/rejected': -2.375000476837158, 'logits/chosen': -2.348742961883545, 'loss/value': 0.0, 'epoch': 0.02}
{'loss': 0.0, 'learning_rate': 1.0710462693793588e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.65528106689453, 'logps/chosen': -28.838787078857422, 'logits/rejected': -2.3440661430358887, 'logits/chosen': -2.3163750171661377, 'loss/value': 0.0, 'epoch': 2.38}
{'loss': 0.0, 'learning_rate': 1.0175267773005941e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.270713806152344, 'logps/chosen': -26.611867904663086, 'logits/rejected': -2.370060443878174, 'logits/chosen': -2.3380067348480225, 'loss/value': 0.0, 'epoch': 2.4}
{'loss': 0.0, 'learning_rate': 9.652271526011928e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.32683563232422, 'logps/chosen': -27.99895668029785, 'logits/rejected': -2.3609328269958496, 'logits/chosen': -2.329737663269043, 'loss/value': 0.0, 'epoch': 2.41}
{'loss': 0.0, 'learning_rate': 9.141634151267507e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.11271286010742, 'logps/chosen': -28.100887298583984, 'logits/rejected': -2.3401875495910645, 'logits/chosen': -2.30936861038208, 'loss/value': 0.0, 'epoch': 2.43}
{'loss': 0.0, 'learning_rate': 8.64351206159491e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.6439323425293, 'logps/chosen': -27.48403549194336, 'logits/rejected': -2.3653414249420166, 'logits/chosen': -2.332476854324341, 'loss/value': 0.0, 'epoch': 2.45}
{'loss': 0.0, 'learning_rate': 8.158057836271903e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.591163635253906, 'logps/chosen': -28.338977813720703, 'logits/rejected': -2.359586238861084, 'logits/chosen': -2.334956645965576, 'loss/value': 0.0, 'epoch': 2.46}
{'loss': 0.0, 'learning_rate': 7.685420174295449e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.071258544921875, 'logps/chosen': -28.886859893798828, 'logits/rejected': -2.3569397926330566, 'logits/chosen': -2.3306264877319336, 'loss/value': 0.0, 'epoch': 2.48}
{'loss': 0.0, 'learning_rate': 7.225743848833848e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.61027145385742, 'logps/chosen': -26.55661392211914, 'logits/rejected': -2.353727340698242, 'logits/chosen': -2.324563503265381, 'loss/value': 0.0, 'epoch': 2.49}
{'loss': 0.0, 'learning_rate': 6.7791696628814175e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.94719696044922, 'logps/chosen': -28.027164459228516, 'logits/rejected': -2.366888999938965, 'logits/chosen': -2.342111825942993, 'loss/value': 0.0, 'epoch': 2.51}
{'loss': 0.0, 'learning_rate': 6.345834406129236e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.78419876098633, 'logps/chosen': -25.388195037841797, 'logits/rejected': -2.3653194904327393, 'logits/chosen': -2.333937168121338, 'loss/value': 0.0, 'epoch': 2.53}
{'loss': 0.0, 'learning_rate': 5.925870813065259e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.11766815185547, 'logps/chosen': -26.91800308227539, 'logits/rejected': -2.344745397567749, 'logits/chosen': -2.313523769378662, 'loss/value': 0.0, 'epoch': 2.54}
{'loss': 0.0, 'learning_rate': 5.519407522316572e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.0140495300293, 'logps/chosen': -31.495586395263672, 'logits/rejected': -2.364607572555542, 'logits/chosen': -2.343921422958374, 'loss/value': 0.0, 'epoch': 2.56}
{'loss': 0.0, 'learning_rate': 5.126569037246165e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.573036193847656, 'logps/chosen': -26.990142822265625, 'logits/rejected': -2.347782611846924, 'logits/chosen': -2.318148136138916, 'loss/value': 0.0, 'epoch': 2.57}
{'loss': 0.0, 'learning_rate': 4.747475687816471e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.49706268310547, 'logps/chosen': -29.241140365600586, 'logits/rejected': -2.3621058464050293, 'logits/chosen': -2.338808536529541, 'loss/value': 0.0, 'epoch': 2.59}
{'loss': 0.0, 'learning_rate': 4.3822435937312166e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.72869873046875, 'logps/chosen': -26.988250732421875, 'logits/rejected': -2.367619276046753, 'logits/chosen': -2.333500385284424, 'loss/value': 0.0, 'epoch': 2.61}
{'loss': 0.0, 'learning_rate': 4.0309846288669125e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.04558181762695, 'logps/chosen': -30.59397315979004, 'logits/rejected': -2.3436431884765625, 'logits/chosen': -2.319444179534912, 'loss/value': 0.0, 'epoch': 2.62}
{'loss': 0.0, 'learning_rate': 3.6938063870048443e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.48504638671875, 'logps/chosen': -30.02385902404785, 'logits/rejected': -2.3553762435913086, 'logits/chosen': -2.329864025115967, 'loss/value': 0.0, 'epoch': 2.64}
{'loss': 0.0, 'learning_rate': 3.370812148874158e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.239707946777344, 'logps/chosen': -27.605810165405273, 'logits/rejected': -2.3695549964904785, 'logits/chosen': -2.3433785438537598, 'loss/value': 0.0, 'epoch': 2.66}
{'loss': 0.0, 'learning_rate': 3.0621008505160696e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.6768798828125, 'logps/chosen': -23.575714111328125, 'logits/rejected': -2.3461849689483643, 'logits/chosen': -2.308755874633789, 'loss/value': 0.0, 'epoch': 2.67}
{'loss': 0.0, 'learning_rate': 2.767767052978792e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.108642578125, 'logps/chosen': -27.984371185302734, 'logits/rejected': -2.366360664367676, 'logits/chosen': -2.3391025066375732, 'loss/value': 0.0, 'epoch': 2.69}
{'loss': 0.0, 'learning_rate': 2.4879009133527195e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.838966369628906, 'logps/chosen': -26.310382843017578, 'logits/rejected': -2.366919755935669, 'logits/chosen': -2.3373732566833496, 'loss/value': 0.0, 'epoch': 2.7}
{'loss': 0.0, 'learning_rate': 2.222588157154426e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.584312438964844, 'logps/chosen': -27.258834838867188, 'logits/rejected': -2.3694870471954346, 'logits/chosen': -2.3358612060546875, 'loss/value': 0.0, 'epoch': 2.72}
{'loss': 0.0, 'learning_rate': 1.971910052068232e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.38303756713867, 'logps/chosen': -24.918949127197266, 'logits/rejected': -2.369983434677124, 'logits/chosen': -2.3330934047698975, 'loss/value': 0.0, 'epoch': 2.74}
{'loss': 0.0, 'learning_rate': 1.7359433830531233e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.12480926513672, 'logps/chosen': -29.236995697021484, 'logits/rejected': -2.3550286293029785, 'logits/chosen': -2.327859401702881, 'loss/value': 0.0, 'epoch': 2.75}
{'loss': 0.0, 'learning_rate': 1.51476042882287e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.69468307495117, 'logps/chosen': -27.215600967407227, 'logits/rejected': -2.3577237129211426, 'logits/chosen': -2.3288936614990234, 'loss/value': 0.0, 'epoch': 2.77}
{'loss': 0.0, 'learning_rate': 1.3084289397063964e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.51346969604492, 'logps/chosen': -27.306270599365234, 'logits/rejected': -2.365199565887451, 'logits/chosen': -2.3348782062530518, 'loss/value': 0.0, 'epoch': 2.79}
{'loss': 0.0, 'learning_rate': 1.1170121168952162e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.09456253051758, 'logps/chosen': -28.05706214904785, 'logits/rejected': -2.3732895851135254, 'logits/chosen': -2.346212387084961, 'loss/value': 0.0, 'epoch': 2.8}
{'loss': 0.0, 'learning_rate': 9.4056859308439e-10, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.6798210144043, 'logps/chosen': -25.959192276000977, 'logits/rejected': -2.3630871772766113, 'logits/chosen': -2.332404375076294, 'loss/value': 0.0, 'epoch': 2.82}
{'loss': 0.0, 'learning_rate': 7.791524145127681e-10, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.074928283691406, 'logps/chosen': -28.768863677978516, 'logits/rejected': -2.328803539276123, 'logits/chosen': -2.3019983768463135, 'loss/value': 0.0, 'epoch': 2.83}
{'loss': 0.0, 'learning_rate': 6.328130244081354e-10, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.94854736328125, 'logps/chosen': -29.454181671142578, 'logits/rejected': -2.357447862625122, 'logits/chosen': -2.326756477355957, 'loss/value': 0.0, 'epoch': 2.85}
{'loss': 0.0, 'learning_rate': 5.015952478423347e-10, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.632598876953125, 'logps/chosen': -27.98980712890625, 'logits/rejected': -2.3621115684509277, 'logits/chosen': -2.3329684734344482, 'loss/value': 0.0, 'epoch': 2.87}
{'loss': 0.0, 'learning_rate': 3.8553927800092365e-10, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.872642517089844, 'logps/chosen': -30.404399871826172, 'logits/rejected': -2.3751277923583984, 'logits/chosen': -2.347411870956421, 'loss/value': 0.0, 'epoch': 2.88}
{'loss': 0.0, 'learning_rate': 2.846806638716559e-10, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.329498291015625, 'logps/chosen': -31.030990600585938, 'logits/rejected': -2.3741488456726074, 'logits/chosen': -2.3525733947753906, 'loss/value': 0.0, 'epoch': 2.9}
{'loss': 0.0, 'learning_rate': 1.990502993554799e-10, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.189781188964844, 'logps/chosen': -24.80070686340332, 'logits/rejected': -2.3521482944488525, 'logits/chosen': -2.3143129348754883, 'loss/value': 0.0, 'epoch': 2.91}
{'loss': 0.0, 'learning_rate': 1.2867441380348676e-10, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.1910400390625, 'logps/chosen': -26.427343368530273, 'logits/rejected': -2.3394827842712402, 'logits/chosen': -2.3105833530426025, 'loss/value': 0.0, 'epoch': 2.93}
{'loss': 0.0, 'learning_rate': 7.357456398260908e-11, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.24372482299805, 'logps/chosen': -26.873306274414062, 'logits/rejected': -2.377261161804199, 'logits/chosen': -2.34838604927063, 'loss/value': 0.0, 'epoch': 2.95}
{'loss': 0.0, 'learning_rate': 3.3767627472591765e-11, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.127342224121094, 'logps/chosen': -26.3238525390625, 'logits/rejected': -2.354119062423706, 'logits/chosen': -2.3250083923339844, 'loss/value': 0.0, 'epoch': 2.96}
{'loss': 0.0, 'learning_rate': 9.26579749624401e-12, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.30986785888672, 'logps/chosen': -26.33795738220215, 'logits/rejected': -2.3537437915802, 'logits/chosen': -2.3196494579315186, 'loss/value': 0.0, 'epoch': 2.98}
{'loss': 0.0, 'learning_rate': 7.657918453252143e-14, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.229530334472656, 'logps/chosen': -26.860912322998047, 'logits/rejected': -2.3840739727020264, 'logits/chosen': -2.358292818069458, 'loss/value': 0.0, 'epoch': 3.0}
{'train_runtime': 6763.9898, 'train_samples_per_second': 2.19, 'train_steps_per_second': 0.274, 'train_loss': 0.0, 'epoch': 3.0}
